LAPTOP NAME,PRICE,RATING,SPECIFICATIONS,PRODUCT URL,clean_specs,Processor,RAM,Storage,Operating System,Display,Warranty
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin a...,49490,4.2,"Intel Core i5 Processor (12th Gen)
16 GB LPDDR5 RAM
Windows 11 Operating System
512 GB SSD
35.56 cm (14 Inch) Display
1 Year Onsite Warranty.",https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-14iah8-thin-light-laptop/p/itm726ac134d0530?pid=COMGYHP5ZB4AGZH6&lid=LSTCOMGYHP5ZB4AGZH6HABNUL&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_243&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMGYHP5ZB4AGZH6.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year'}",Intel Core i5 Processor (12th Gen),,512 GB SSD,Windows 11,35.56 cm (14 Inch) Display,1 Year
Apple Apple M3 - (16 GB/256 GB SSD/macOS Sequoia) MC8J4HN/A,106990,4.7,"Apple M3 Processor
16 GB Unified Memory RAM
Mac OS Operating System
256 GB SSD
34.54 cm (13.6 Inch) Display
Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos, Weather
1 Year Limited Warranty",https://www.flipkart.com/apple-m3-16-gb-256-gb-ssd-macos-sequoia-mc8j4hn-a/p/itm2ea42dec44bca?pid=COMH64PYHPFMPW6W&lid=LSTCOMH64PYHPFMPW6WJC0DZP&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_244&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMH64PYHPFMPW6W.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': '16 GB Unified', 'Storage': '256 GB SSD', 'Operating System': None, 'Display': None, 'Warranty': '1 Year'}",,16 GB Unified,256 GB SSD,,,1 Year
DELL 14 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 5440 Thin and Light Laptop,62990,4.3,"Intel Core i5 Processor (13th Gen)
16 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
35.56 cm (14 Inch) Display
My Dell (Dell Power Manager,Dell Support Assist)
1 Year Onsite Warranty",https://www.flipkart.com/dell-14-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-5440-thin-light-laptop/p/itm99bfac135815b?pid=COMH8EPFGUMD9Y9Q&lid=LSTCOMH8EPFGUMD9Y9Q6LAOR4&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_245&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMH8EPFGUMD9Y9Q.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year'}",Intel Core i5 Processor (13th Gen),,512 GB SSD,Windows 11,35.56 cm (14 Inch) Display,1 Year
Lenovo IdeaPad Slim 3 15ABR8 AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 82XM00QD...,39990,4.2,"AMD Ryzen 5 Hexa Core Processor
16 GB DDR4 RAM
Windows 11 Home Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
Office Home 2024
1 Year Carry-in Warranty",https://www.flipkart.com/lenovo-ideapad-slim-3-15abr8-amd-ryzen-5-hexa-core-5625u-16-gb-512-gb-ssd-windows-11-home-82xm00qdin-thin-light-laptop/p/itm1728625e47c8e?pid=COMHA9FKHGD4RUXN&lid=LSTCOMHA9FKHGD4RUXNUFPI1N&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_246&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMHA9FKHGD4RUXN.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11 Home', 'Display': None, 'Warranty': '1 Year'}",,16 GB DDR4,512 GB SSD,Windows 11 Home,,1 Year
Acer Predator Helios Neo 16 Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Grap...,99990,4.4,"Intel Core i7 Processor (14th Gen)
16 GB DDR5 RAM
Windows 11 Operating System
1 TB SSD
40.64 cm (16 Inch) Display
1 Year Carry-in Warranty",https://www.flipkart.com/acer-predator-helios-neo-16-intel-core-i7-14th-gen-14700hx-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-phn16-72-77gz-gaming-laptop/p/itm34f68c296ce65?pid=COMGZKFB3ZTQGRT4&lid=LSTCOMGZKFB3ZTQGRT4YMVGPV&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_247&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMGZKFB3ZTQGRT4.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i7 Processor (14th Gen)', 'RAM': None, 'Storage': '1 TB SSD', 'Operating System': 'Windows 11', 'Display': '40.64 cm (16 Inch) Display', 'Warranty': '1 Year'}",Intel Core i7 Processor (14th Gen),,1 TB SSD,Windows 11,40.64 cm (16 Inch) Display,1 Year
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Ligh...,35990,4.2,"Intel Core i3 Processor (12th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
35.56 cm (14 Inch) Display
1 Yr. Onsite",https://www.flipkart.com/lenovo-ideapad-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-14iau7-thin-light-laptop/p/itmdfa8fc0e85938?pid=COMHFYZ3VJ36ZTJZ&lid=LSTCOMHFYZ3VJ36ZTJZGRHDNQ&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_248&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMHFYZ3VJ36ZTJZ.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': None}",Intel Core i3 Processor (12th Gen),8 GB DDR4,512 GB SSD,Windows 11,35.56 cm (14 Inch) Display,
Lenovo Yoga Slim 7 Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) 14IMH9 Thin and Light La...,87990,4.2,"Intel Core Ultra 7 Processor
16 GB LPDDR5X RAM
Windows 11 Operating System
1 TB SSD
35.56 cm (14 Inch) Display
1 Year Carry-in Warranty",https://www.flipkart.com/lenovo-yoga-slim-7-intel-core-ultra-155h-16-gb-1-tb-ssd-windows-11-home-14imh9-thin-light-laptop/p/itm77304edff3814?pid=COMH3G969EWNAHYG&lid=LSTCOMH3G969EWNAHYGM4NHIP&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_249&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMH3G969EWNAHYG.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '1 TB SSD', 'Operating System': 'Windows 11', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year'}",,,1 TB SSD,Windows 11,35.56 cm (14 Inch) Display,1 Year
Lenovo Yoga Slim 7 Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 14IMH9 Thin and Light ...,75900,4.5,"Intel Core Ultra 5 Processor
16 GB LPDDR5X RAM
Windows 11 Operating System
512 GB SSD
35.56 cm (14 Inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/lenovo-yoga-slim-7-intel-core-ultra-5-125h-16-gb-512-gb-ssd-windows-11-home-14imh9-thin-light-laptop/p/itm77304edff3814?pid=COMH3FFPG5KG2XZJ&lid=LSTCOMH3FFPG5KG2XZJUG3D93&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_250&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMH3FFPG5KG2XZJ.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year'}",,,512 GB SSD,Windows 11,35.56 cm (14 Inch) Display,1 Year
DELL Latitude 3540 (2024) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Pro) Latitude 35...,33490,3.9,"Intel Core i3 Processor (12th Gen)
16 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
Microsoft Office Pro Plus 2021, Windows 11 Pro
1 Year Onsite Warranty",https://www.flipkart.com/dell-latitude-3540-2024-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-pro-business-laptop/p/itm7f265faf0871e?pid=COMH5G7HHNGBDEDF&lid=LSTCOMH5G7HHNGBDEDFBDIFYU&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_251&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMH5G7HHNGBDEDF.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",Intel Core i3 Processor (12th Gen),16 GB DDR4,512 GB SSD,Windows 11,,1 Year
Lenovo IdeaPad Slim 1 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,34990,4.2,"AMD Ryzen 5 Quad Core Processor
8 GB LPDDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
Microsoft Office Home & Student 2021
1 Yr. Onsite + 1 Yr. Accidental Damage Protection",https://www.flipkart.com/lenovo-ideapad-slim-1-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-15amn7-thin-light-laptop/p/itm7ecd736658657?pid=COMHYUNJGKSJGPGN&lid=LSTCOMHYUNJGKSJGPGNGZTGGT&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_252&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMHYUNJGKSJGPGN.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': None}",,,512 GB SSD,Windows 11,,
DELL 15 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,69490,4.3,"Intel Core i7 Processor (13th Gen)
16 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
My Dell (Dell Power Manager,Dell Support Assist)
1 Year Onsite Hardware Service",https://www.flipkart.com/dell-15-intel-core-i7-13th-gen-1355u-16-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itm1e8ad2b18043a?pid=COMGUXC4UXUCH5BQ&lid=LSTCOMGUXC4UXUCH5BQLHQTC1&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_253&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMGUXC4UXUCH5BQ.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i7 Processor (13th Gen)', 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",Intel Core i7 Processor (13th Gen),16 GB DDR4,512 GB SSD,Windows 11,,1 Year
MOTOROLA Motobook 60 Full Metal Intel Core 7 (Series 2) 240H - (16 GB/1 TB SSD/Windows 11 Home) 14IRH1...,73990,4.5,"Intel Core 7 (Series 2) Processor
16 GB DDR5 RAM
64 bit Windows 11 Operating System
1 TB SSD
35.56 cm (14 Inch) Display
Office Home 2024
1 Year Onsite Warranty",https://www.flipkart.com/motorola-motobook-60-full-metal-intel-core-7-series-2-240h-16-gb-1-tb-ssd-windows-11-home-14irh10r-thin-light-laptop/p/itmd38998009f90e?pid=COMHAUZWMJNUBXVE&lid=LSTCOMHAUZWMJNUBXVEFCZ6QJ&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_254&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMHAUZWMJNUBXVE.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '1 TB SSD', 'Operating System': 'Windows 11', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year'}",,,1 TB SSD,Windows 11,35.56 cm (14 Inch) Display,1 Year
ASUS Vivobook 15 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ324WS Thin...,35990,3.7,"Intel Core i3 Processor (13th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",https://www.flipkart.com/asus-vivobook-15-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-x1504va-nj324ws-thin-light-laptop/p/itm200184e4e0443?pid=COMGZDQJ4BZDZRXP&lid=LSTCOMGZDQJ4BZDZRXPVGREH0&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_255&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMGZDQJ4BZDZRXP.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i3 Processor (13th Gen)', 'RAM': '8 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",Intel Core i3 Processor (13th Gen),8 GB DDR4,512 GB SSD,Windows 11,,1 Year
Acer Aspire Lite Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Li...,42990,3.7,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Carry-in Warranty",https://www.flipkart.com/acer-aspire-lite-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-al15-52-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMGX8GMZJRP6QRK&lid=LSTCOMGX8GMZJRP6QRKPCMSJC&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_256&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMGX8GMZJRP6QRK.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",Intel Core i5 Processor (12th Gen),16 GB DDR4,512 GB SSD,Windows 11,,1 Year
ASUS Vivobook 15 Intel Core 5 120U - (16 GB/512 GB SSD/Windows 11 Home) X1504VAP-NJ541WS Thin and Ligh...,49968,4.2,"Intel Core 5 Processor
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite warranty",https://www.flipkart.com/asus-vivobook-15-intel-core-5-120u-16-gb-512-gb-ssd-windows-11-home-x1504vap-nj541ws-thin-light-laptop/p/itm200184e4e0443?pid=COMGYSFGKTA2WBCR&lid=LSTCOMGYSFGKTA2WBCRCSYXVJ&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_257&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMGYSFGKTA2WBCR.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",,16 GB DDR4,512 GB SSD,Windows 11,,1 Year
HP 15R (2025) Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Pro) 15R G9 Thin and Light La...,32690,4.2,"Intel Core i3 Processor (13th Gen)
8 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
Microsoft Office Pro Plus 2021, Windows 11 Pro
1 Year Onsite Warranty",https://www.flipkart.com/hp-15r-2025-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-pro-g9-thin-light-laptop/p/itmff5abac6385ed?pid=COMH8PDNRYZH6QHW&lid=LSTCOMH8PDNRYZH6QHWXNR5FL&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_258&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMH8PDNRYZH6QHW.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i3 Processor (13th Gen)', 'RAM': '8 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",Intel Core i3 Processor (13th Gen),8 GB DDR4,512 GB SSD,Windows 11,,1 Year
Lenovo Yoga Slim 7 WUXGA OLED AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9 ...,98990,4.5,"Intel Core Ultra 7 Processor
32 GB LPDDR5X RAM
Windows 11 Operating System
1 TB SSD
35.56 cm (14 inch) Display
1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection",https://www.flipkart.com/lenovo-yoga-slim-7-wuxga-oled-ai-pc-intel-core-ultra-155h-32-gb-1-tb-ssd-windows-11-home-14imh9-thin-light-laptop/p/itm77304edff3814?pid=COMGXMY5HUH8RERC&lid=LSTCOMGXMY5HUH8RERCHLQASO&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_259&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMGXMY5HUH8RERC.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': None, 'Storage': '1 TB SSD', 'Operating System': 'Windows 11', 'Display': '35.56 cm (14 inch) Display', 'Warranty': None}",,,1 TB SSD,Windows 11,35.56 cm (14 inch) Display,
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,74990,3.9,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
Windows 11 Home Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Carry-in Warranty",https://www.flipkart.com/hp-victus-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-fa1278tx-gaming-laptop/p/itm12155252a3140?pid=COMH8Z22GGEQZBVQ&lid=LSTCOMH8Z22GGEQZBVQOLETX8&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_260&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMH8Z22GGEQZBVQ.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11 Home', 'Display': None, 'Warranty': '1 Year'}",Intel Core i5 Processor (13th Gen),16 GB DDR4,512 GB SSD,Windows 11 Home,,1 Year
Lenovo IdeaPad 1 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC7 Thin and Ligh...,42990,4.2,"AMD Ryzen 7 Octa Core Processor
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Yr. Onsite + 1 Yr. Accidental Damage Protection",https://www.flipkart.com/lenovo-ideapad-1-amd-ryzen-7-octa-core-5700u-16-gb-512-gb-ssd-windows-11-home-15alc7-thin-light-laptop/p/itmd44c92b46b181?pid=COMHYG8ZDVPTUYYB&lid=LSTCOMHYG8ZDVPTUYYBQHTHWS&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_261&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMHYG8ZDVPTUYYB.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': '16 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': None}",,16 GB DDR4,512 GB SSD,Windows 11,,
Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and...,32990,4.2,"Intel Core i3 Processor (12th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Yr. Onsite + 1 Yr. Accidental Damage Protection",https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itmdfa8fc0e85938?pid=COMGP26H8PHCAMZE&lid=LSTCOMGP26H8PHCAMZEGEC9S3&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_262&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMGP26H8PHCAMZE.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': None}",Intel Core i3 Processor (12th Gen),8 GB DDR4,512 GB SSD,Windows 11,,
Lenovo LOQ Intel Core i5 12th Gen 12450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,65900,3.7,"Intel Core i5 Processor (12th Gen)
16 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Carry-in Warranty",https://www.flipkart.com/lenovo-loq-intel-core-i5-12th-gen-12450hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15iax9-gaming-laptop/p/itme3e94a3f73f71?pid=COMH2GVVSDNEMK33&lid=LSTCOMH2GVVSDNEMK33HVYPKY&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_263&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMH2GVVSDNEMK33.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': None, 'Storage': '512 GB SSD', 'Operating System': 'Windows 11', 'Display': None, 'Warranty': '1 Year'}",Intel Core i5 Processor (12th Gen),,512 GB SSD,Windows 11,,1 Year
Apple MacBook Air Apple M1 - (8 GB/512 GB SSD/Mac OS Big Sur) Z12400092,93999,4.7,"Apple M1 Processor
8 GB DDR4 RAM
Mac OS Operating System
512 GB SSD
33.78 cm (13.3 inch) Display
iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player
1 Year Limited Warra­nty",https://www.flipkart.com/apple-macbook-air-m1-8-gb-512-gb-ssd-mac-os-big-sur-z12400092/p/itmec35accf62a2f?pid=COMG4ZYZMHKH8FEG&lid=LSTCOMG4ZYZMHKH8FEGJFXEEN&marketplace=FLIPKART&q=Laptops&store=6bo%2Fb5g&srno=s_11_264&otracker=search&otracker1=search&fm=Search&iid=b6caa3a8-3a04-4319-bdc6-62d95c2dda5b.COMG4ZYZMHKH8FEG.SEARCH&ppt=sp&ppn=sp&ssid=7n76hozdhc0000001746468761843&qH=48b773c837465a99,"{'Processor': None, 'RAM': '8 GB DDR4', 'Storage': '512 GB SSD', 'Operating System': None, 'Display': None, 'Warranty': '1 Year'}",,8 GB DDR4,512 GB SSD,,,1 Year
